periodo,fecha,hora,autopista,banda_y_o_ramal,pk,condiciones_meteorologicas,superficie_de_la_via,lesionados,fallecidos,tipo_de_siniestro,moto,liviano,bus,camion,B_Fallecidos,B_Lesionados,moto_o_liviano_involucrado,camion_o_bus_involucrado
201606,6/15/2016,19,AV LUGONES,DESCENDENTE,9000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/16/2016,5,AU FRONDIZI,DESCENDENTE,1000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201606,6/16/2016,13,AU DELLEPIANE,DESCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201606,6/16/2016,13,AV CANTILO,ASCENDENTE,9300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/16/2016,14,AU DELLEPIANE,ASCENDENTE,2100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/16/2016,17,AV CANTILO,ASCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201606,6/16/2016,18,AV LUGONES,DESCENDENTE,5000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201606,6/16/2016,21,AU FRONDIZI,DESCENDENTE,500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201606,6/16/2016,21,AU PERTIO MORENO,DESCENDENTE,5100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,0,0,0,1
201606,6/16/2016,22,AU 25 DE MAYO,DESCENDENTE,RAMPA EGRESO,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,2,0,0,0,1
201606,6/17/2016,18,AU FRONDIZI,ASCENDENTE,3400,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201606,6/20/2016,5,AU 25 DE MAYO,ASCENDENTE,3000,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201606,6/21/2016,2,AU FRONDIZI,ASCENDENTE,RAMPA EGRESO,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201606,6/21/2016,11,AU DELLEPIANE,DESCENDENTE,4700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201606,6/21/2016,17,AU FRONDIZI,ASCENDENTE,1700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201606,6/22/2016,10,AU PERTIO MORENO,ASCENDENTE,1200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/22/2016,10,AU PERTIO MORENO,ASCENDENTE,4000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201606,6/22/2016,13,AU DELLEPIANE,ASCENDENTE,3500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/22/2016,14,AU PERTIO MORENO,DESCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/22/2016,19,AU FRONDIZI,DESCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/23/2016,9,AU PERTIO MORENO,ASCENDENTE,4200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201606,6/23/2016,13,AU 25 DE MAYO,DESCENDENTE,100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201606,6/23/2016,18,AU 25 DE MAYO,DESCENDENTE,RAMPA ACCESO,BUENO,OTRO,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201606,6/23/2016,19,AU PERTIO MORENO,TRANSICION RAMAL 2,RAMAL ENLACE,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201606,6/24/2016,13,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201606,6/26/2016,6,AU 25 DE MAYO,DESCENDENTE,4500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,2,0,0,0,0,1,0
201606,6/26/2016,6,AU 25 DE MAYO,DESCENDENTE,8600,LLUVIOSO,MOJADA/HUMEDA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201606,6/26/2016,21,AU PERTIO MORENO,ASCENDENTE,6000,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201606,6/27/2016,10,AU FRONDIZI,ASCENDENTE,3100,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201606,6/27/2016,18,AU 25 DE MAYO,ASCENDENTE,9000,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201606,6/28/2016,0,AU FRONDIZI,ASCENDENTE,500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201606,6/28/2016,13,AU FRONDIZI,DESCENDENTE,0,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201606,6/28/2016,13,AU PERTIO MORENO,DESCENDENTE,5600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201606,6/28/2016,23,AU DELLEPIANE,DESCENDENTE,3400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,6,0,1,0,1,1,1
201606,6/29/2016,1,AU 25 DE MAYO,DESCENDENTE,7200,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201606,6/29/2016,14,AU DELLEPIANE,ASCENDENTE,3200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201606,6/30/2016,4,AU FRONDIZI,ASCENDENTE,1500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201606,6/30/2016,16,AU PERTIO MORENO,DESCENDENTE,1700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,0,1,1
201606,6/30/2016,19,AU FRONDIZI,DESCENDENTE,2700,BUENO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,1,2,0,0,0,1,1,0
201607,1/7/2016,6,AU PERTIO MORENO,ASCENDENTE,5400,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,3,0,0,0,1
201607,1/7/2016,17,AU 25 DE MAYO,ASCENDENTE,8100,BUENO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,1/7/2016,17,AU PERTIO MORENO,DESCENDENTE,3400,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201607,1/7/2016,19,AU FRONDIZI,DESCENDENTE,1700,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,1/7/2016,21,AV CANTILO,ASCENDENTE,8900,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,1/7/2016,23,AU PERTIO MORENO,ASCENDENTE,3100,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,2/7/2016,1,AU FRONDIZI,DESCENDENTE,600,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,2/7/2016,5,AU PERTIO MORENO,ASCENDENTE,400,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,2/7/2016,6,AU DELLEPIANE,ASCENDENTE,3900,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,2,0,0,0,0,1,0
201607,2/7/2016,6,AU FRONDIZI,ASCENDENTE,2800,BUENO,MOJADA/HUMEDA,0,1,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,1,0,1,0
201607,2/7/2016,7,AU ILLIA,ASCENDENTE,2300,LLUVIOSO,MOJADA/HUMEDA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201607,2/7/2016,12,AU DELLEPIANE,DESCENDENTE,4700,BUENO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201607,2/7/2016,17,AU 25 DE MAYO,ASCENDENTE,0,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,2/7/2016,18,AU PERTIO MORENO,ASCENDENTE,5400,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,2/7/2016,20,AU 25 DE MAYO,ASCENDENTE,1600,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,3/7/2016,18,AU 25 DE MAYO,ASCENDENTE,1200,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,4/7/2016,10,AU DELLEPIANE,ASCENDENTE,1700,BUENO,MOJADA/HUMEDA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201607,4/7/2016,23,AV LUGONES,DESCENDENTE,10200,BUENO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,4/7/2016,23,AV LUGONES,DESCENDENTE,10300,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,6/7/2016,7,AU PERTIO MORENO,ASCENDENTE,5300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,2,0,0,0,0,0,1,0
201607,6/7/2016,15,AU DELLEPIANE,DESCENDENTE,4700,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,2,0,0,0,0,1,0
201607,6/7/2016,17,AV LUGONES,DESCENDENTE,6700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,7/7/2016,11,AU FRONDIZI,ASCENDENTE,300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/7/2016,13,AU DELLEPIANE,ASCENDENTE,3900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,1,0,0,0,1
201607,7/7/2016,13,AU PERTIO MORENO,ASCENDENTE,3700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,1,0,1,0,1
201607,7/7/2016,15,AU 25 DE MAYO,DESCENDENTE,300,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201607,7/7/2016,15,AU 25 DE MAYO,DESCENDENTE,400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,8/7/2016,6,AU DELLEPIANE,ASCENDENTE,3700,BUENO,SECA,3,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,1,0,1,1,1
201607,8/7/2016,6,AU PERTIO MORENO,ASCENDENTE,1900,BUENO,SECA,3,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,8/7/2016,9,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,1,1,1
201607,9/7/2016,11,AU FRONDIZI,DESCENDENTE,2000,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,11/7/2016,1,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,11/7/2016,6,AU DELLEPIANE,ASCENDENTE,3300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,5,0,0,0,0,1,0
201607,11/7/2016,14,AU 25 DE MAYO,DESCENDENTE,6500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,2,0,0,0,0,1,0
201607,11/7/2016,18,AU PERTIO MORENO,DESCENDENTE,3500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201607,11/7/2016,20,AU 25 DE MAYO,DESCENDENTE,7900,LLUVIOSO,MOJADA/HUMEDA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201607,11/7/2016,20,AU DELLEPIANE,ASCENDENTE,200,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,12/7/2016,1,AU PERTIO MORENO,ASCENDENTE,2500,BUENO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,12/7/2016,12,AV LUGONES,DESCENDENTE,7800,BUENO,SECA,3,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201607,12/7/2016,19,AU 25 DE MAYO,DESCENDENTE,700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,12/7/2016,19,AU ILLIA,ASCENDENTE,2400,BUENO,SECA,0,0,OBSTACULO NO FIJO,1,0,0,0,0,0,1,0
201607,12/7/2016,19,AU PERTIO MORENO,DESCENDENTE,5800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,12/7/2016,22,AU 25 DE MAYO,DESCENDENTE,100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,1,0,0,0,1,1
201607,7/13/2016,14,AU DELLEPIANE,ASCENDENTE,3900,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/13/2016,19,AV LUGONES,DESCENDENTE,6500,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,7/13/2016,21,AU PERTIO MORENO,DESCENDENTE,5500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201607,7/14/2016,6,AV LUGONES,DESCENDENTE,6700,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201607,7/14/2016,11,AU 25 DE MAYO,ASCENDENTE,3700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/14/2016,16,AU 25 DE MAYO,DESCENDENTE,4700,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201607,7/14/2016,20,AU FRONDIZI,ASCENDENTE,2800,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,1,1,0,0,0,0,1,0
201607,7/14/2016,22,AU FRONDIZI,ASCENDENTE,2800,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201607,7/15/2016,6,AU PERTIO MORENO,ASCENDENTE,1200,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/15/2016,10,AU ILLIA,DESCENDENTE,2500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201607,7/15/2016,13,AU DELLEPIANE,ASCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,7/15/2016,15,AU 25 DE MAYO,ASCENDENTE,9000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,1,0,1,1,1
201607,7/15/2016,17,AU 25 DE MAYO,ASCENDENTE,8800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/15/2016,18,AU 25 DE MAYO,ASCENDENTE,8300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,7/15/2016,23,AU 25 DE MAYO,DESCENDENTE,8900,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201607,7/17/2016,7,AU FRONDIZI,DESCENDENTE,700,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,7/17/2016,10,AU DELLEPIANE,ASCENDENTE,400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,7/17/2016,21,AV CANTILO,ASCENDENTE,9600,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,7/18/2016,7,AU 25 DE MAYO,ASCENDENTE,5500,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/18/2016,9,AU ILLIA,DESCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/18/2016,10,AU DELLEPIANE,ASCENDENTE,2500,BUENO,SECA,4,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201607,7/18/2016,12,AU DELLEPIANE,ASCENDENTE,500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/18/2016,15,AU ILLIA,ASCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/18/2016,16,AU DELLEPIANE,ASCENDENTE,3400,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201607,7/18/2016,18,AU 25 DE MAYO,DESCENDENTE,5500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/19/2016,17,AU 25 DE MAYO,ASCENDENTE,8500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/20/2016,7,AU DELLEPIANE,ASCENDENTE,3200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,2,0,0,0,0,1,1,0
201607,7/20/2016,10,AU PERTIO MORENO,DESCENDENTE,1400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201607,7/20/2016,17,AU 25 DE MAYO,DESCENDENTE,5200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,7/20/2016,19,AU 25 DE MAYO,DESCENDENTE,1000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/20/2016,19,AU ILLIA,DESCENDENTE,3300,BUENO,SECA,4,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201607,7/20/2016,22,AU PERTIO MORENO,ASCENDENTE,5600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/21/2016,6,AU DELLEPIANE,DESCENDENTE,1200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/21/2016,17,AU 25 DE MAYO,DESCENDENTE,3300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,7/21/2016,23,AU FRONDIZI,DESCENDENTE,2300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/22/2016,7,AU 25 DE MAYO,ASCENDENTE,1600,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201607,7/22/2016,10,AU 25 DE MAYO,ASCENDENTE,800,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201607,7/22/2016,13,AU DELLEPIANE,ASCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,7/22/2016,15,AU 25 DE MAYO,ASCENDENTE,2300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201607,7/22/2016,16,AU PERTIO MORENO,DESCENDENTE,200,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/22/2016,17,AU 25 DE MAYO,DESCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201607,7/23/2016,7,AU FRONDIZI,ASCENDENTE,2000,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,7/23/2016,9,AU 25 DE MAYO,DESCENDENTE,6400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,1,0,0,0,1,1
201607,7/23/2016,17,AU DELLEPIANE,ASCENDENTE,3000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,1,0,0,0,1,1,0
201607,7/24/2016,3,AU CAMPORA,DESCENDENTE,300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/24/2016,11,AU DELLEPIANE,ASCENDENTE,2200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,7/24/2016,18,AU 25 DE MAYO,DESCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201607,7/24/2016,19,AU 25 DE MAYO,ASCENDENTE,0,BUENO,SECA,2,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201607,7/25/2016,7,AU DELLEPIANE,ASCENDENTE,2300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,1,1,1
201607,7/25/2016,9,AU 25 DE MAYO,ASCENDENTE,2700,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,0,0,1,1,0
201607,7/25/2016,22,AU 25 DE MAYO,DESCENDENTE,8000,LLUVIOSO,MOJADA/HUMEDA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201607,7/25/2016,22,AV CANTILO,ASCENDENTE,8500,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/26/2016,14,AU 25 DE MAYO,DESCENDENTE,7100,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/27/2016,13,AU 25 DE MAYO,ASCENDENTE,1500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,1,0,1,1,1
201607,7/27/2016,15,AU 25 DE MAYO,ASCENDENTE,5800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/27/2016,16,AU 25 DE MAYO,DESCENDENTE,0,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,2,0,0,0,1,1,0
201607,7/27/2016,17,AU 25 DE MAYO,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201607,7/27/2016,18,AU 25 DE MAYO,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,7/27/2016,20,AU 25 DE MAYO,ASCENDENTE,8800,BUENO,SECA,4,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,1,1,1
201607,7/28/2016,19,AU FRONDIZI,DESCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201607,7/28/2016,21,AU FRONDIZI,DESCENDENTE,3400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201607,7/29/2016,8,AV LUGONES,DESCENDENTE,10000,BUENO,SECA,0,0,OBSTACULO NO FIJO,1,0,0,0,0,0,1,0
201607,7/29/2016,9,AU 25 DE MAYO,ASCENDENTE,2100,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201607,7/29/2016,9,AU 25 DE MAYO,ASCENDENTE,2200,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201607,7/29/2016,9,AU PERTIO MORENO,ASCENDENTE,5800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,0,1,1,1
201607,7/29/2016,10,AU DELLEPIANE,ASCENDENTE,2600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,2,0,0,0,1
201607,7/29/2016,13,AU DELLEPIANE,DESCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201607,7/29/2016,14,AU DELLEPIANE,ASCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/29/2016,17,AU 25 DE MAYO,DESCENDENTE,6000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201607,7/29/2016,18,AU FRONDIZI,DESCENDENTE,200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,1,0,1,1,1
201607,7/30/2016,4,AU DELLEPIANE,ASCENDENTE,0,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/31/2016,4,AU PERTIO MORENO,ASCENDENTE,2000,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201607,7/31/2016,5,AU PERTIO MORENO,ASCENDENTE,3100,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201607,7/31/2016,17,AU DELLEPIANE,DESCENDENTE,3700,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201607,7/31/2016,18,AU DELLEPIANE,DESCENDENTE,3500,LLUVIOSO,MOJADA/HUMEDA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,0,2,0,0,0,0,1,0
